onset	duration	sample	trial_type	response_time	stim_file	value
555.9101562500	n/a	142313	stimulus	n/a	n/a	noise
556.9375000000	n/a	142576	stimulus	n/a	n/a	standard
557.9140625000	n/a	142826	stimulus	590	n/a	oddball_with_reponse
558.5039062500	n/a	142977	response	n/a	n/a	response
558.9218750000	n/a	143084	stimulus	n/a	n/a	standard
559.9140625000	n/a	143338	stimulus	n/a	n/a	standard
560.9140625000	n/a	143594	stimulus	n/a	n/a	standard
561.9140625000	n/a	143850	stimulus	n/a	n/a	standard
562.9218750000	n/a	144108	stimulus	n/a	n/a	noise
563.9218750000	n/a	144364	stimulus	n/a	n/a	standard
564.9218750000	n/a	144620	stimulus	578	n/a	oddball_with_reponse
565.5000000000	n/a	144768	response	n/a	n/a	response
565.9296875000	n/a	144878	stimulus	n/a	n/a	standard
566.9218750000	n/a	145132	stimulus	n/a	n/a	standard
567.9140625000	n/a	145386	stimulus	n/a	n/a	standard
568.9140625000	n/a	145642	stimulus	734	n/a	oddball_with_reponse
569.6484375000	n/a	145830	response	n/a	n/a	response
569.9296875000	n/a	145902	stimulus	n/a	n/a	standard
570.9179687500	n/a	146155	stimulus	n/a	n/a	noise
